ID_Mestre,SMILES,1EVE_Eficacia,5W8K_Risco,Indice_Seletividade,Fitness_Score,Origem_Historica
MOL_01169,CCc1c(C)nc(OC)c(C2CCC(C)C2C(=O)CC(C)C)c1C(N)=O,-8.282,-6.383,1.899,-3.5424550000000012,Gen 100
MOL_01170,CC(=O)c1cc(C)nc(C2CC2)c1C1CCC(C)C1C(N)=O,-9.736,-6.699,3.037000000000001,-3.5396950000000045,Gen 131
MOL_01171,O=Cc1ccncc1C1CCC(F)C1C(=O)C(=O)O,-7.968,-6.252,1.716,-3.539580000000001,Fase 2_Seletividade
MOL_01172,CC(C)C(=O)C1C(C)CCC1c1cnccc1S,-7.793,-6.077,1.716,-3.5391000000000004,Fase 2_Seletividade
MOL_01173,CCc1cncc(C2CCC(C)C2C(=O)CC(C)C)c1C(C)=O,-8.805,-6.524,2.281,-3.538820000000001,Gen 60
MOL_01174,CCC(F)C(=O)C1C(C)CCC1c1cnccc1C#CF,-7.709,-5.958,1.751,-3.5383999999999993,Fase 1_Lote Inicial
MOL_01175,COC(=O)C1C(O)CCC1c1cnccc1C(F)F,-7.82,-6.117,1.703,-3.538100000000001,Fase 2_Seletividade
MOL_01176,CCc1ccncc1C1CCC(C)C1C(C)=O,-7.908,-6.214,1.694,-3.53772,Fase 2_Seletividade
MOL_01177,CCC=CC(=O)C1C(C)CCC1c1cnccc1C1CC1,-7.717,-5.972,1.745,-3.5366,Fase 1_Lote Inicial
MOL_01178,CCC(=O)C1C(CF)CCC1c1cnccc1OC,-7.41,-5.536,1.874,-3.5348000000000006,Fase 2_Seletividade
MOL_01179,CCC1CCC(c2cnccc2CF)C1C(=O)NC,-7.829,-6.136,1.693,-3.5338000000000003,Fase 2_Seletividade
MOL_01180,CCCC(=O)C1C(C#N)CCC1c1cnccc1CF,-7.61,-5.825,1.785,-3.5325000000000006,Fase 2_Seletividade
MOL_01181,O=C(O)C(=O)C1C(CF)CCC1c1cnccc1S,-7.592,-5.8,1.792,-3.532,Fase 2_Seletividade
MOL_01182,CCCC(=O)C1C(C=O)CCC1c1cnccc1C1CC1,-7.734,-6.003,1.731,-3.5319000000000003,Fase 2_Seletividade
MOL_01183,O=C(C1CCC1)C1C(F)CCC1c1cnccc1O,-8.753,-6.514,2.239,-3.5307200000000005,Fase 2_Seletividade
MOL_01184,C=Cc1ccncc1C1CCC(F)C1C(=O)C(C)C,-7.873,-6.192,1.681,-3.5297800000000006,Fase 1_Lote Inicial
MOL_01185,CCOC(=O)C1C(N)CCC1c1cnccc1C=O,-7.584,-5.794,1.79,-3.5282,Fase 2_Seletividade
MOL_01186,CCCC(=O)C1C(CC)CCC1c1cnccc1N=[N+]=[N-],-7.577,-5.786,1.791,-3.5268000000000006,Fase 1_Lote Inicial
MOL_01187,Nc1ccncc1C1CCC(CF)C1C(=O)C1CC1,-7.808,-6.116,1.692,-3.5268000000000006,Fase 2_Seletividade
MOL_01188,CC(C)c1ccncc1C1CCC(S)C1C(=O)C(=O)O,-7.478,-5.645,1.833,-3.5265000000000004,Fase 2_Seletividade
MOL_01189,COC1CCC(C)C1c1cnccc1C(=O)CC(C)C,-7.945,-6.247,1.6980000000000004,-3.525055000000001,Gen 133
MOL_01190,COC1CCC(C)C1C(=O)CCC(C)C,-7.15,-5.179,1.971,-3.5247000000000006,Gen 127
MOL_01191,CCCC(=O)C1C(OC)CCC1c1cnccc1C=CF,-7.86,-6.185,1.675,-3.524375000000001,Fase 1_Lote Inicial
MOL_01192,CC(C)c1ccncc1C1CCC(N)C1C(=O)C1CC1,-8.545,-6.465,2.08,-3.5233750000000024,Fase 2_Seletividade
MOL_01193,CCOC(=O)C1C(OC)CCC1c1cnccc1CC,-7.334,-5.444,1.89,-3.5232,Fase 2_Seletividade
MOL_01194,CC1CCC(c2cnccc2S)C1C(=O)C=O,-7.615,-5.846,1.769,-3.5228,Fase 2_Seletividade
MOL_01195,O=C(C1CC1)C1C(CF)CCC1c1cnccc1CF,-7.611,-5.843,1.768,-3.5209,Fase 2_Seletividade
MOL_01196,CC(=O)c1c(C2CC2)cncc1C1CCC(C)C1C(=O)CC(C)C,-8.467,-6.445,2.022,-3.5203750000000005,Gen 16
MOL_01197,CC(=O)C1C(O)CCC1c1cnccc1C(C)C,-8.056,-6.306,1.75,-3.5201199999999995,Fase 2_Seletividade
MOL_01198,NC1CCC(c2cnccc2C(F)F)C1C(=O)C1CC1,-7.824,-6.149,1.675,-3.5197000000000003,Fase 2_Seletividade
MOL_01199,CC(=O)c1cc(C=CF)c(-c2ccncc2C(C)=O)c(C(=O)C(C)C(C)C)n1,-8.596,-6.479,2.117,-3.519495000000002,Gen 140
MOL_01200,COc1nc(C)c(C2CCC(C)C2C(=O)CC(C)C)c(C(N)=O)c1C1CC1,-9.037,-6.578,2.4590000000000005,-3.5164800000000014,Gen 47
MOL_01201,COC1CCC(c2cnccc2N)C1C(=O)C1CC1,-7.799,-6.118,1.681,-3.516400000000001,Fase 2_Seletividade
MOL_01202,NC(=O)C(=O)C1C(CF)CCC1c1cnccc1CF,-7.796,-6.114,1.682,-3.5162000000000004,Fase 2_Seletividade
MOL_01203,CC(=O)c1c(C(=O)C(C)C(C)C)ccnc1C,-7.502,-5.695,1.8069999999999995,-3.5155,Gen 58
MOL_01204,COc1ncc(Cl)c(C=CF)c1C1CCC(C)C1C(=O)CCCCC(C)C,-8.343,-6.411,1.9320000000000004,-3.5146950000000023,Gen 36
MOL_01205,CCCC(=O)C1C(CC)CCC1c1cnccc1C=CF,-7.815,-6.146,1.669,-3.5128000000000004,Fase 1_Lote Inicial
MOL_01206,C=C=Cc1ccncc1C1CCC(C)C1C(=O)C(C)CC,-8.351,-6.414,1.937,-3.5127200000000025,Fase 1_Lote Inicial
MOL_01207,CCC1CCC(c2cnccc2C(F)F)C1C(=O)NC,-8.593,-6.48,2.113,-3.5125,Fase 2_Seletividade
MOL_01208,CC(C)C(=O)C1C(F)CCC1c1cnccc1CF,-7.86,-6.196,1.664,-3.512220000000001,Fase 1_Lote Inicial
MOL_01209,CCCC(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-7.753,-6.059,1.694,-3.5117000000000003,Fase 1_Lote Inicial
MOL_01210,CCc1ccncc1C1CCC(N)C1C(=O)C=O,-7.804,-6.132,1.672,-3.5116000000000005,Fase 2_Seletividade
MOL_01211,CCc1ccncc1C1CCC(C#N)C1C(N)=O,-8.116,-6.335,1.781,-3.5103750000000007,Fase 2_Seletividade
MOL_01212,O=C(C1CC1)C1C(S)CCC1c1cnccc1F,-7.718,-6.011,1.707,-3.5103,Fase 2_Seletividade
MOL_01213,COc1ccncc1C1CCC(F)C1C(=O)C1CCC1,-7.696,-5.98,1.716,-3.51,Fase 2_Seletividade
MOL_01214,COC(=O)C1C(F)CCC1c1cnccc1C=O,-7.492,-5.691,1.801,-3.5083,Fase 2_Seletividade
MOL_01215,CCOC(=O)C1C(F)CCC1c1cnccc1OC,-7.405,-5.568,1.837,-3.507400000000001,Fase 2_Seletividade
MOL_01216,CCC1CCC(c2cnccc2F)C1C(=O)C1CC1,-7.423,-5.594,1.829,-3.5072,Fase 2_Seletividade
MOL_01217,C=CCC(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-7.734,-6.039,1.695,-3.5067000000000004,Fase 1_Lote Inicial
MOL_01218,CC(C)CC(=O)C1C(C)CCC1c1cncc(F)c1C(N)=O,-9.042,-6.581,2.4609999999999994,-3.5064949999999993,Gen 44
MOL_01219,Cc1ccncc1C1CCC(S)C1C(=O)C1CC1,-7.488,-5.688,1.8,-3.506400000000001,Fase 2_Seletividade
MOL_01220,CCC(=O)C1C(S)CCC1c1cnccc1C#N,-7.439,-5.62,1.819,-3.5050000000000003,Fase 2_Seletividade
MOL_01221,CC1CCC(c2cnccc2C#N)C1C(=O)O,-8.045,-6.308,1.737,-3.5045800000000016,Fase 2_Seletividade
MOL_01222,CC(C)C(=O)C1C(S)CCC1c1cnccc1Br,-7.351,-5.496,1.855,-3.5038,Fase 2_Seletividade
MOL_01223,O=CC(=O)C1C(O)CCC1c1cnccc1F,-7.52,-5.739,1.781,-3.5027,Fase 2_Seletividade
MOL_01224,COC(=O)C1C(C=O)CCC1c1cnccc1C(F)F,-7.582,-5.828,1.754,-3.5023999999999997,Fase 2_Seletividade
MOL_01225,COc1c(C(=O)CCC(C)C)nc(C)c(C)c1C(=O)CCC(C)C,-9.114,-6.596,2.5180000000000007,-3.502220000000002,Gen 143
MOL_01226,CCCC(=O)C1C(C=O)CCC1c1cnccc1C=O,-7.095,-5.135,1.96,-3.5005,Fase 2_Seletividade
MOL_01227,CCC(=O)c1nc(C2CCC(C)C2C(C)=O)cc(C=CF)c1C(C)=O,-8.453,-6.447,2.006,-3.4990550000000002,Gen 97
MOL_01228,COc1nc(OC)c(C2CCC(C)C2C(=O)CCC(C)C)c(C=CF)c1C1CC1,-8.805,-6.533,2.272,-3.498455,Gen 34
MOL_01229,Cc1cc(C=NO)c(C2CCC(C)C2C(N)=O)c(F)n1,-8.874,-6.548,2.3260000000000005,-3.498380000000002,Gen 42
MOL_01230,CCOC(=O)C1C(CC)CCC1c1cnccc1C#N,-7.791,-6.133,1.658,-3.4979000000000005,Fase 2_Seletividade
MOL_01231,CCc1ccncc1C1CCC(CC)C1C(N)=O,-8.009,-6.295,1.714,-3.4973750000000017,Fase 2_Seletividade
MOL_01232,Cc1ccncc1C1CCC(F)C1C(=O)C=O,-7.595,-5.854,1.741,-3.4972000000000003,Fase 2_Seletividade
MOL_01233,CC(=O)C1C(C)CCC1c1cnccc1C(C)C,-7.728,-6.045,1.683,-3.4965,Fase 2_Seletividade
MOL_01234,CNC(=O)C1C(CF)CCC1c1cnccc1I,-7.965,-6.274,1.691,-3.4963200000000008,Fase 2_Seletividade
MOL_01235,CCC(=O)c1ccnc(C)c1C1CC1,-7.435,-5.627,1.808,-3.4961,Gen 80
MOL_01236,COC(=O)C1C(C)CCC1c1cnccc1I,-7.55,-5.794,1.756,-3.4942,Fase 2_Seletividade
MOL_01237,CCOC(=O)C1C(F)CCC1c1cnccc1C=O,-7.528,-5.763,1.765,-3.4939,Fase 2_Seletividade
MOL_01238,C=Cc1ccncc1C1CCC(C)C1C(=O)CC(F)(F)F,-8.549,-6.474,2.075,-3.4923200000000003,Fase 1_Lote Inicial
MOL_01239,CC(=O)c1c(O)nc(C)c(O)c1C1C(C)CCC1C(C)=O,-8.659,-6.501,2.1580000000000004,-3.4922950000000004,Gen 153
MOL_01240,Cc1ccncc1C1CCC(C=O)C1C(=O)C1CC1,-7.554,-5.806,1.748,-3.4898000000000007,Fase 2_Seletividade
MOL_01241,COc1ccnc(C)c1C1CCC(C)C1c1ccnc(C)c1C(C)=O,-9.196,-6.614,2.582,-3.489720000000002,Gen 89
MOL_01242,O=CC(=O)C1C(F)CCC1c1cnccc1C(F)F,-7.843,-6.201,1.642,-3.489295000000001,Fase 2_Seletividade
MOL_01243,CCOC(=O)C1C(F)CCC1c1cnccc1N,-7.679,-5.986,1.693,-3.4888000000000003,Fase 2_Seletividade
MOL_01244,COC1CCC(C)C1c1cc(C=CF)c(C(C)=O)c(C(C)=O)n1,-8.685,-6.508,2.1770000000000005,-3.4885800000000016,Gen 167
MOL_01245,NC(=O)C(=O)C1C(O)CCC1c1cnccc1C1CC1,-7.817,-6.179,1.638,-3.487495000000001,Fase 3_Super Elite
MOL_01246,CCC(=O)C1C(C=O)CCC1c1cnccc1Br,-7.366,-5.541,1.825,-3.4873,Fase 2_Seletividade
MOL_01247,COc1ccncc1C1CCC(CF)C1C(=O)C(N)=O,-7.801,-6.163,1.638,-3.4860550000000003,Fase 2_Seletividade
MOL_01248,O=C(C1CC1)C1C(S)CCC1c1cnccc1Br,-7.478,-5.703,1.775,-3.4859,Fase 2_Seletividade
MOL_01249,CCc1ccncc1C1CCC(N)C1C(=O)C(C)C,-7.729,-6.062,1.667,-3.4856,Fase 2_Seletividade
MOL_01250,C=C=Cc1ccncc1C1CCC(C)C1C(=O)CC1CC1,-7.554,-5.814,1.74,-3.4842000000000004,Fase 1_Lote Inicial
MOL_01251,CCCC(=O)C1C(O)CCC1c1cnccc1C(C)C,-7.691,-6.01,1.681,-3.484,Fase 2_Seletividade
MOL_01252,O=CC(=O)C1C(F)CCC1c1cnccc1I,-7.455,-5.676,1.779,-3.4818000000000002,Fase 2_Seletividade
MOL_01253,CCOC(=O)C1C(S)CCC1c1cnccc1CC,-7.33,-5.501,1.829,-3.4793000000000003,Fase 2_Seletividade
MOL_01254,C=Cc1ccncc1C1CCC(C)C1C(=O)CCC,-7.761,-6.117,1.644,-3.4791000000000007,Fase 1_Lote Inicial
MOL_01255,CCC1CCC(c2cnccc2CF)C1C(=O)C(N)=O,-7.703,-6.035,1.668,-3.4785000000000004,Fase 2_Seletividade
MOL_01256,CCC(=O)C1C(N)CCC1c1cnccc1S,-7.745,-6.099,1.646,-3.4757000000000007,Fase 2_Seletividade
MOL_01257,CCCC(=O)C1C(C#N)CCC1c1cnccc1C1CC1,-7.555,-5.828,1.727,-3.4753999999999996,Fase 2_Seletividade
MOL_01258,COc1ccncc1C1CCC(CF)C1C(=O)C=O,-7.527,-5.789,1.738,-3.4747000000000003,Fase 2_Seletividade
MOL_01259,CC(C)c1ccncc1C1CCC(CF)C1C(=O)C=O,-7.604,-5.899,1.705,-3.4747000000000003,Fase 2_Seletividade
MOL_01260,O=C(C1CC1)C1C(O)CCC1c1cnccc1C1CC1,-8.031,-6.315,1.716,-3.474375000000001,Fase 2_Seletividade
MOL_01261,Cc1ccncc1C1CCC(O)C1C(=O)C(=O)O,-7.935,-6.27,1.665,-3.474000000000001,Fase 2_Seletividade
MOL_01262,CCCC(=O)C1C(S)CCC1c1cnccc1CC,-6.968,-4.994,1.974,-3.4722000000000004,Fase 2_Seletividade
MOL_01263,c1cc(C2CC2)c(-c2cncc(C3CC3)c2C2CC2)cn1,-9.32,-6.64,2.6800000000000006,-3.4715000000000042,Gen 73
MOL_01264,CCC(=O)c1cnccc1C1CCC(C)C1C(=O)CC,-8.631,-6.5,2.131,-3.4685000000000015,Gen 81
MOL_01265,CCOC(=O)C1C(C)CCC1c1cnccc1Br,-7.393,-5.607,1.786,-3.4680999999999997,Fase 2_Seletividade
MOL_01266,CCNC(=O)C1C(N)CCC1c1cnccc1OC,-7.788,-6.169,1.619,-3.4678950000000004,Fase 2_Seletividade
MOL_01267,C=Cc1ccncc1CC1(C)CCCC1C(=O)CCC,-7.448,-5.686,1.762,-3.467800000000001,Fase 1_Lote Inicial
MOL_01268,CCOC(=O)C1C(C#N)CCC1c1cnccc1C,-7.506,-5.769,1.737,-3.4677000000000007,Fase 2_Seletividade
MOL_01269,N#CC1CCC(c2cnccc2C2CC2)C1C(=O)C=O,-7.597,-5.899,1.698,-3.4677000000000007,Fase 2_Seletividade
MOL_01270,O=CC1CCC(c2cnccc2F)C1C(=O)C1CC1,-7.662,-5.992,1.67,-3.4676,Fase 2_Seletividade
MOL_01271,CCc1ccncc1C1CCC(C#N)C1C(=O)C=O,-7.63,-5.947,1.683,-3.4671000000000003,Fase 2_Seletividade
MOL_01272,COC1CCC(c2cnccc2C2CC2)C1C(=O)C=O,-7.667,-6.001,1.666,-3.4662999999999995,Fase 2_Seletividade
MOL_01273,CC=CC(=O)C1C(C)CCC1c1cnccc1C1CC1,-7.711,-6.065,1.646,-3.4655000000000005,Fase 1_Lote Inicial
MOL_01274,N#CC1CCC(c2cnccc2CF)C1C(=O)C=O,-7.599,-5.906,1.693,-3.4648000000000003,Fase 2_Seletividade
MOL_01275,COc1cnccc1C1C(C)CCC1OC,-7.608,-5.919,1.689,-3.4647000000000006,Gen 115
MOL_01276,CCCCCCC(=O)C1C(C)CCC1c1c(OC)ncc(Cl)c1C=CCl,-7.612,-5.925,1.6870000000000005,-3.4645,Gen 36
MOL_01277,COC1CCC(c2cnccc2F)C1C(=O)C1CC1,-7.714,-6.071,1.643,-3.4643000000000006,Fase 2_Seletividade
MOL_01278,C=CCC(=O)C1C(C)CCC1c1cnccc1C(F)F,-8.139,-6.361,1.778,-3.4636950000000013,Fase 1_Lote Inicial
MOL_01279,CCC(=O)C1C(O)CCC1c1cnccc1C(F)F,-7.578,-5.878,1.7,-3.4634,Fase 3_Super Elite
MOL_01280,CC(C)CCC(=O)c1ccncc1-c1cnccc1C(=O)CC(C)C,-7.867,-6.237,1.63,-3.463255,Gen 64
MOL_01281,CCC1CCC(c2cnccc2O)C1C(=O)OC,-7.624,-5.944,1.68,-3.4631999999999996,Fase 2_Seletividade
MOL_01282,COc1nc(O)c(C2CCC(C)C2C(=O)CC(C)C)c(C(C)=O)c1C,-9.013,-6.584,2.4290000000000003,-3.4624200000000034,Gen 82
MOL_01283,CCOC(=O)C1C(N)CCC1c1cnccc1C(C)C,-7.756,-6.137,1.619,-3.4601000000000006,Fase 2_Seletividade
MOL_01284,CC1CCC(c2cnccc2C=NO)C1C(=O)CC1CCC1F,-7.999,-6.309,1.69,-3.456295,Fase 1_Lote Inicial
MOL_01285,COC(=O)C1C(F)CCC1c1cnccc1I,-7.269,-5.448,1.821,-3.4554,Fase 2_Seletividade
MOL_01286,CCC(=O)C1C(S)CCC1c1cnccc1C=O,-7.497,-5.775,1.722,-3.4544999999999995,Fase 2_Seletividade
MOL_01287,NC1CCC(c2cnccc2C(F)F)C1C(=O)C1CCC1,-7.931,-6.278,1.653,-3.454480000000001,Fase 2_Seletividade
MOL_01288,CC1CCC(c2cnccc2N=[N+]=[N-])C1C(=O)CC1CC1,-7.38,-5.608,1.772,-3.4544000000000006,Fase 1_Lote Inicial
MOL_01289,COc1nc(C)c(C)c(C(=O)CC(C)C)c1C1C(C)CCC1C(C)=O,-8.047,-6.331,1.7160000000000002,-3.4514950000000004,Gen 152
MOL_01290,CCCC(=O)C1C(CC)CCC1c1cnccc1C1CC1,-7.442,-5.704,1.738,-3.4492000000000007,Fase 1_Lote Inicial
MOL_01291,N#CC1CCC(c2cnccc2Br)C1C(=O)C1CC1,-7.9,-6.265,1.635,-3.4483750000000013,Fase 2_Seletividade
MOL_01292,CC(=O)C1C(N)CCC1c1cnccc1O,-7.746,-6.14,1.606,-3.4480000000000013,Fase 2_Seletividade
MOL_01293,CCc1ccncc1C1CCC(O)C1C(=O)OC,-7.713,-6.093,1.62,-3.4479000000000006,Fase 2_Seletividade
MOL_01294,Nc1ccncc1C1CCC(CF)C1C(=O)C1CCC1,-7.756,-6.155,1.601,-3.447375000000001,Fase 2_Seletividade
MOL_01295,NC(=O)C1C(S)CCC1c1cnccc1I,-7.203,-5.367,1.836,-3.4461000000000004,Fase 2_Seletividade
MOL_01296,CCC(=O)c1ccncc1-c1c(OC)cncc1C(=O)CC(C)C,-7.536,-5.843,1.6929999999999996,-3.4459,Gen 48
MOL_01297,COC1CCC(c2cnccc2Br)C1C(=O)C(N)=O,-7.696,-6.073,1.623,-3.4448999999999996,Fase 2_Seletividade
MOL_01298,CC(C)C(=O)C1C(N)CCC1c1cnccc1CF,-7.569,-5.893,1.676,-3.4439,Fase 2_Seletividade
MOL_01299,COc1c(-c2cc(C=CF)c(OC)c(C(=O)C(C)C(C)C)n2)ccnc1C,-8.91,-6.567,2.343,-3.4436550000000015,Gen 130
MOL_01300,CC1CCC(c2cnc(F)c(C3CC3)c2C#N)C1C(N)=O,-8.781,-6.54,2.2410000000000005,-3.4425000000000026,Gen 14
MOL_01301,CC1CCC(c2cnccc2O)C1C(=O)C1CC1,-7.92,-6.279,1.641,-3.4414950000000006,Fase 2_Seletividade
MOL_01302,COC1C(C)CCC1c1cnccc1C1C(C)CCC1C(C)=O,-8.57,-6.492,2.0780000000000003,-3.440780000000002,Gen 122
MOL_01303,CCOC(=O)C1C(F)CCC1c1cnccc1S,-7.3,-5.515,1.785,-3.4395000000000002,Fase 2_Seletividade
MOL_01304,CCC(C)C(=O)C1C(C)CCC1c1c(C#N)cc(C)nc1C(F)(F)F,-8.04,-6.333,1.706999999999999,-3.4394549999999997,Gen 17
MOL_01305,COc1c(C)c(C)nc(C2C(C)CCC2OC)c1C(=O)C(C)C(C)C,-7.807,-6.212,1.5950000000000006,-3.4393800000000008,Gen 155
MOL_01306,CC(=O)C1C(CF)CCC1c1cnccc1C(F)F,-7.686,-6.067,1.619,-3.4391,Fase 2_Seletividade
MOL_01307,CCC(C)C(=O)C1C(C)CCC1c1c(C(F)(F)F)ncc(C2CC2)c1C#N,-9.344,-6.65,2.693999999999999,-3.438999999999999,Gen 20
MOL_01308,[C-]#[N+]c1ccncc1C1CCC(F)C1C(=O)CCC,-7.425,-5.696,1.729,-3.4378,Fase 1_Lote Inicial
MOL_01309,COC(=O)C1C(O)CCC1c1cnccc1CF,-7.507,-5.814,1.693,-3.4372,Fase 3_Super Elite
MOL_01310,CC(=O)C1C(S)CCC1c1cnccc1C(C)C,-7.503,-5.809,1.694,-3.4367,Fase 2_Seletividade
MOL_01311,CC(F)CC(=O)C1C(C)CCC1c1cnccc1C1CO1,-8.176,-6.383,1.793,-3.4364550000000014,Fase 1_Lote Inicial
MOL_01312,CNC(=O)C1C(C=O)CCC1c1cnccc1Br,-7.692,-6.081,1.611,-3.4353,Fase 2_Seletividade
MOL_01313,O=CC1CCC(c2cnccc2CF)C1C(=O)O,-7.6,-5.951,1.649,-3.4343000000000004,Fase 2_Seletividade
MOL_01314,COC1CCC(c2cnccc2C(C)C)C1C(=O)C(C)C,-7.453,-5.741,1.712,-3.4343000000000004,Fase 2_Seletividade
MOL_01315,CCOC(=O)C1C(S)CCC1c1cnccc1C=O,-7.194,-5.371,1.823,-3.4343,Fase 2_Seletividade
MOL_01316,COC1CCC(c2cnccc2S)C1C(=O)C1CCC1,-7.551,-5.882,1.669,-3.4336,Fase 2_Seletividade
MOL_01317,Cc1nc(C2CC2)c(C2CCC(C)C2C(=O)CC(C)C)c(C=NO)c1F,-9.852,-6.734,3.1180000000000003,-3.432920000000003,Gen 38
MOL_01318,CCC(=O)C1C(N)CCC1c1cnccc1CF,-7.369,-5.623,1.746,-3.4329,Fase 2_Seletividade
MOL_01319,CCOC(=O)C1C(C=O)CCC1c1cnccc1C=O,-7.299,-5.524,1.775,-3.432200000000001,Fase 2_Seletividade
MOL_01320,Nc1ccncc1C1CCC(S)C1C(=O)C1CCC1,-7.717,-6.122,1.595,-3.4316000000000004,Fase 2_Seletividade
MOL_01321,O=CC1CCC(c2cnccc2Br)C1C(=O)O,-7.708,-6.11,1.598,-3.431,Fase 2_Seletividade
MOL_01322,COc1cc(C=CF)c(C(=O)CC(C)C)c(C2CCC(C)C2OC)n1,-8.733,-6.532,2.2010000000000005,-3.4309800000000017,Gen 68
MOL_01323,COc1ncc(C2CCC(C)C2C(=O)CC(C)C)c(C(C)=O)c1Cl,-8.084,-6.353,1.731,-3.430855000000001,Gen 113
MOL_01324,CCC1CCC(c2cnccc2O)C1C(=O)C(C)C,-7.711,-6.115,1.596,-3.4305000000000003,Fase 2_Seletividade
MOL_01325,COc1c(-c2c(C)c(C)nc(C(=O)CC(C)C)c2C(C)=O)ccnc1C,-8.337,-6.434,1.903,-3.42992,Gen 139
MOL_01326,O=Cc1ccncc1C1CCC(C=O)C1C(=O)O,-7.673,-6.065,1.608,-3.4275,Fase 2_Seletividade
MOL_01327,N#Cc1ccncc1C1CCC(C=O)C1C(=O)C=O,-7.595,-5.955,1.64,-3.4265,Fase 2_Seletividade
MOL_01328,CCCC(=O)C1C(OC)CCC1c1cnccc1O,-7.609,-5.976,1.633,-3.4258000000000006,Fase 2_Seletividade
MOL_01329,COc1nc(Cl)c(F)c(C(C)=O)c1C1CCC(C)C1C(=O)CC(C)C,-8.432,-6.461,1.971,-3.425695000000001,Gen 35
MOL_01330,CCC1CCC(c2cnccc2S)C1C(N)=O,-7.494,-5.812,1.682,-3.4256,Fase 2_Seletividade
MOL_01331,COc1cc(C=CF)c(C(C)=O)c(C2CCC(C)C2OC)n1,-8.497,-6.478,2.019,-3.4244800000000026,Gen 68
MOL_01332,CC(C)C(=O)C1C(C#N)CCC1c1cnccc1Br,-7.695,-6.101,1.594,-3.4243000000000006,Fase 2_Seletividade
MOL_01333,O=CC(=O)C1C(CF)CCC1c1cnccc1O,-7.424,-5.714,1.71,-3.4242000000000004,Fase 2_Seletividade
MOL_01334,CC(C)CC(=O)C1C(C)CCC1c1c(O)nc(Cl)c(F)c1C(N)=O,-9.173,-6.622,2.551,-3.4236800000000027,Gen 39
MOL_01335,COc1cc(C=CF)c(C(=O)CC(C)C)c(C2C(C)CCC2OC)n1,-7.642,-6.027,1.6150000000000002,-3.4231000000000007,Gen 95
MOL_01336,O=CC(=O)C1C(C=O)CCC1c1cnccc1C=O,-7.316,-5.562,1.754,-3.4226,Fase 2_Seletividade
MOL_01337,CC1CCC(c2cnccc2C=CF)C1C(=O)CC1CC1,-7.633,-6.015,1.618,-3.4225000000000003,Fase 1_Lote Inicial
MOL_01338,O=C(C1CCC1)C1C(CF)CCC1c1cnccc1CF,-7.661,-6.056,1.605,-3.4218,Fase 2_Seletividade
MOL_01339,CC=C(C)C(=O)C1C(C)CCC1c1cnccc1C#N,-8.161,-6.383,1.778,-3.421455000000001,Fase 1_Lote Inicial
MOL_01340,COc1nc(C)c(C)c(C(=O)CC(C)C)c1C1CCC(C)C1C(C)=O,-8.172,-6.387,1.785000000000001,-3.4202550000000027,Gen 164
MOL_01341,CNC(=O)C1C(C)CCC1c1cnccc1S,-7.81,-6.228,1.582,-3.4199800000000007,Fase 2_Seletividade
MOL_01342,CCOC(=O)C1C(C=O)CCC1c1cnccc1I,-7.277,-5.511,1.766,-3.4193000000000002,Fase 2_Seletividade
MOL_01343,COC(=O)C1C(CF)CCC1c1cnccc1C1CC1,-7.661,-6.06,1.601,-3.4190000000000005,Fase 2_Seletividade
MOL_01344,CC(F)CC(=O)C1C(C)CCC1c1cnccc1CF,-7.865,-6.262,1.603,-3.4188800000000024,Fase 1_Lote Inicial
MOL_01345,CCCC(C)C(=O)C1C(C)CCC1c1c(C#N)ccnc1C(F)(F)F,-8.034,-6.339,1.6950000000000005,-3.418095000000001,Gen 17
MOL_01346,CCNC(=O)C1C(N)CCC1c1cnccc1S,-7.606,-5.983,1.623,-3.4179000000000004,Fase 2_Seletividade
MOL_01347,CCCCCCC(=O)C1C(C)CCC1c1c(OC)nc(OC)c(Cl)c1C=CCl,-7.769,-6.199,1.5700000000000005,-3.417695000000001,Gen 39
MOL_01348,COC(=O)C1C(CF)CCC1c1cnccc1N,-7.501,-5.834,1.667,-3.417200000000001,Fase 3_Super Elite
MOL_01349,COC1CCC(c2cnccc2F)C1C(=O)C(C)C,-7.668,-6.074,1.594,-3.416200000000001,Fase 2_Seletividade
MOL_01350,CC1CCC(c2cnccc2I)C1C(=O)C(=O)O,-7.786,-6.214,1.572,-3.4157199999999994,Fase 2_Seletividade
MOL_01351,O=C(C1CC1)C1C(O)CCC1c1cnccc1F,-8.355,-6.443,1.912,-3.4156550000000028,Fase 2_Seletividade
MOL_01352,CCC(C)C(=O)C1C(C)CCC1c1cnccc1N=[N+]=[N-],-8.224,-6.405,1.819,-3.415375,Fase 1_Lote Inicial
MOL_01353,N#Cc1ccncc1C1CCC(S)C1C(=O)C1CC1,-7.739,-6.173,1.566,-3.415255,Fase 2_Seletividade
MOL_01354,CC(=O)C1CCC(C)C1c1cnccc1C(=O)CC(C)C,-8.69,-6.526,2.164,-3.414920000000002,Gen 152
MOL_01355,NC(=O)C(=O)C1C(S)CCC1c1cnccc1I,-7.367,-5.646,1.721,-3.4148000000000005,Fase 2_Seletividade
MOL_01356,CC(C)c1ccncc1C1CCC(S)C1C(=O)C=O,-7.048,-5.192,1.856,-3.4136,Fase 2_Seletividade
